No.;name;comment;sizes;availability;expiry;Visibility;Revise;category;image;price
#61239;PP3197;Ovales Ornament/Tropfenform mit KÃ¼gelchen, AnhÃ¤nger mit Schlaufe (Set);18mm;NEW;;visible;;329;/61239;6,50
#61238;PP3195-GP;Steuerrad mit Schlaufe, Goldplattiert;Ã˜: ca. 13 mm;;;visible;;;/61238;5,50
#61237;PP2525-GP;Herz zum Gravieren mit RingÃ¶se, Goldplattiert;ca. 11mm;;;visible;;316;/61237;5,00
#61236;PP2544;MÃ¶we mit RingÃ¶se, AnhÃ¤nger (Set);19x11mm;;;visible;;;/61236;4,75
#61235;NP877-GP;Kette mit Kugelkreis;40+5cm;NEW;2023. 02. 28.;visible;;319;/61235;16,50
#61234;NP877;Kette mit Kugelkreis;40+5cm;NEW;2023. 02. 28.;visible;;319;/61234;13,00
#61233;NP875-GP;Collier antikstil;42+5cm;NEW;2023. 03. 31.;visible;;;/61233;22,50
#61232;NP875;Collier ornament;42+5cm;NEW;2023. 03. 31.;visible;;;/61232;19,50
#61231;ES1140-OPAL;Antikstil mit Opal;Ã¸10mm;NEW;;visible;;223;/61231;9,50
#61230;ES1140-OPAL,GP;Antikstil mit Opal;Ã¸10mm;NEW;;visible;;223;/61230;11,50
#61229;ES1140-MONDSTEIN,GP;Antikstil mit Mondstein;Ã¸10mm;NEW;2023. 12. 06.;visible;;;/61229;11,50
#61228;ES1140-MONDSTEIN;Antikstil mit Mondstein;Ã¸10mm;NEW;2023. 12. 13.;visible;;;/61228;9,50
#61227;ES1140-GRANAT;Antikstil mit Granat;Ã¸10mm;NEW;;visible;;;/61227;9,50
#61226;ES1140-GRANAT,GP;Antikstil mit Granat;Ã¸10mm;NEW;;visible;;;/61226;11,50
#61225;EPEN017-ROT;Muschel emaillerot;7mm;NEW;2023. 04. 28.;visible;;;/61225;5,50
#61224;EPEN017-HELLBLAU;Muschel emaillehellblau;7mm;NEW;2023. 04. 28.;visible;;;/61224;5,50
#61223;EPEN017-DBLAU;Muschel emailledunkelblau;7mm;NEW;2023. 03. 31.;visible;;;/61223;5,50
#61222;EP2646;Muschel;7mm;NEW;2023. 04. 28.;visible;;;/61222;5,00
#61221;EP2645;Delfine;8mm;NEW;2023. 04. 28.;visible;;;/61221;4,50
#61220;EP2642;MÃ¶we;8x15mm;NEW;2023. 04. 28.;visible;;;/61220;5,50
#61219;EP2641-GP;Antikstil, Goldplattiert, Ohrstecker (Set);Ã¸10mm;;;visible;;382;/61219;9,50
#61218;EP2641;Antikstil, Ohrstecker (Set);Ã¸10mm;;;visible;;329;/61218;8,50
#61217;EP2640-GP;Halbcreole Blume;Ã¸22mm;;;visible;;;/61217;16,50
#61216;EP2640;Halbcreole Blume;Ã¸22mm;;;visible;;;/61216;13,50
#61215;EP2635-GP;OhrhÃ¤nger filigran;Ã¸18mm;;;visible;;;/61215;9,50
#61214;EP2635;OhrhÃ¤nger filigran;Ã¸18mm;;;visible;;;/61214;6,50
#61213;EP2634-GP;Ovales Ornament/Tropfenform mit KÃ¼gelchen, Goldplattiert, OhrhÃ¤nger (Set);14x20mm;;;visible;;329;/61213;13,75
#61212;EP2634;Ovales Ornament/Tropfenform mit KÃ¼gelchen, OhrhÃ¤nger (Set);14x20mm;;;visible;;329;/61212;11,50
#61210;EP1755;MÃ¶we, Ohrstecker (Set);ca. 15mm;;;visible;;;/61210;6,50
#61208;EHS112-ONYX;Klappcreole mit Onyxblume;Ã¸14mm;;;visible;;;/61208;23,75
#61205;EHS111-ONYX;Klappcreole mit Onyxblume;Ã¸14mm;;;visible;;;/61205;21,50
#61203;EHS112-PERLMUTT,GP;Klappcreole mit Perlmuttblume;Ã¸14mm;;;visible;;;/61203;28,50
#61202;EHS112-ONYX,GP;Klappcreole mit Onyxblume;Ã¸14mm;;;visible;;;/61202;28,50
#61201;EHS112-LAPIS,GP;Klappcreole mit Lapisblume;Ã¸14mm;;;visible;;;/61201;28,50
#61200;EHS111-PERLMUTT,GP;Klappcreole mit Perlmuttblume;Ã¸14mm;;;visible;;;/61200;24,75
#61199;EHS111-ONYX,GP;Klappcreole mit Onyxblume;Ã¸14mm;;;visible;;;/61199;24,75
#61198;EHS111-LAPIS,GP;Klappcreole mit Lapisblume;Ã¸14mm;;;visible;;;/61198;24,75
#61195;EH186;Klappcreole rund;Ã¸18mm;;;visible;;;/61195;16,50
#61194;EH129-G;Klappcreole eckig;HÃ¶he 38mm;;;visible;;;/61194;31,50
#61192;BS352-MONDSTEIN;Armband antikstil mit Mondstein;16,5+3cm  Ã¸ca. 13mm;;;visible;;22,27,6;/61192;13,50
#61191;BS352-BLAUEROPAL;Armband antikstil mit blauem Opal;16,5+3cm Ã¸ca. 13mm;;;visible;;223,22,27,6;/61191;13,50
#61190;Bs352-GP,MONDSTEIN;Armband antikstil mit Mondstein;16,5+3cm Ã¸ca.13mm;;;visible;;22,27,6;/61190;16,00
#61186;BP446-GP;Armband mit SonnenplÃ¤ttchen;16,5+3cm;;;visible;;22,27,316,6;/61186;15,50
#61185;BP446;Armband mit SonnenplÃ¤ttchen;16,5+3cm;;;visible;;22,27,316,6;/61185;12,50
#61184;BP445-GP;Armband mit Kugelkreis;16,5+3cm;;;visible;;22,27,6;/61184;11,50
#61183;BP445;Armband mit Kugelkreis;16,5+3cm;;;visible;;22,27,6;/61183;8,50
#61182;BP444;Armband mit Kreis;16,5+3cm;;;visible;;22,27,319,6;/61182;10,50
#61181;BP443-GP;Armband mit Kugelkreis;16,5+3cm;;;visible;;22,27,6;/61181;13,50
#61180;BP443;Armband mit Kugelkreis;16,5+3cm;;;visible;;22,27,6;/61180;9,00
#61178;EP-2459;Schiff;HÃ¶he:ca.9mm;;;visible;;;/61178;5,75
#61177;EP-2217;Seehund;6x7mm;;;visible;;;/61177;5,25
#61176;EP-2416;Anker;HÃ¶he: ca.8mm;;;visible;;;/61176;5,75
#61175;EP2125;Muschel;HÃ¶he: ca.6mm;;;visible;;;/61175;4,00
#61174;EP2125,OXI;Muschel;HÃ¶he: ca.6mm;;;visible;;;/61174;4,00
#61170;EP2077;Schnecke;HÃ¶he:ca. 9mm;;;visible;;;/61170;7,00
#61169;EP-2077,OXI;Schnecke;HÃ¶he:ca. 9mm;;;visible;;;/61169;7,00
#61168;EP-2073;Steuerrad;Ã˜: ca.9mm;;;visible;;;/61168;6,50
#61167;EP-2006;Anker;HÃ¶he: ca.10mm;;;visible;;;/61167;4,50
#61166;EP-2005;Anker;HÃ¶he: ca.12mm;;;visible;;;/61166;5,25
#61165;EP-2005,OXI;Anker;HÃ¶he: ca.12mm;;;visible;;;/61165;5,25
#61164;EP1911;Anker;HÃ¶he: ca.9mm;;;visible;;;/61164;5,50
#61163;EP-1906;Fisch;11x5mm;;;visible;;;/61163;6,25
#61162;EP-1854;SchildkrÃ¶te;HÃ¶he: ca.8mm;;;visible;;;/61162;6,25
#61161;EP1671-GP;Muschel;HÃ¶he: ca.8mm;;;visible;;;/61161;9,75
#61160;EP-1671;Muschel;HÃ¶he: ca.8mm;;;visible;;;/61160;7,00
#61159;EP1433-M,SP;Sylt mattiert;17x7mm;;;visible;;;/61159;5,00
#61158;EP1433-M,GP;Sylt;17x7mm;;;visible;;;/61158;5,50
#61157;EP1433-G,SP;Sylt glÃ¤nzend;17x7mm;;;visible;;;/61157;5,00
#61156;EP1445-GP;Sylt;10x5mm;;;visible;;;/61156;5,00
#61155;EP-1445;Sylt;10x5mm;;;visible;;;/61155;4,50
#61146;EP1000-GP.JPEG;Seestern;HÃ¶he: ca.6mm;;;visible;;;/61146;5,25
#61145;EP-1000.JPEG;Seestern;HÃ¶he: ca.6mm;;;visible;;;/61145;4,25
#61144;EP-990.JPEG;Delfin;HÃ¶he: ca.8mm;;;visible;;;/61144;4,50
#61143;RP1387;Ring sandgestrahlt massiv;54,56,58,60,62,64;;;visible;;;/61143;30,25
#61142;RS932-OPAL;Opalring;52,54,56,58,60,62;;;visible;;223;/61142;19,50
#61141;RS929-WH;Herz Steine Ringe;52,54,56,58,60,62;NEW;;visible;;;/61141;14,50
#61140;PS1305;AnhÃ¤nger oval mit Stern;HÃ¶he 13mm;;;visible;;;/61140;5,50
#61139;PS1083-PK;Pinker Zirkonia mit Schlaufe;7mm;;;visible;;;/61139;3,00
#61138;PS1083-CH;CH Zirkonia mit Schlaufe;7mm;;;visible;;;/61138;3,00
#61137;PS1083-BLK;Schwarzer Zirkonia mit Schlaufe;7mm;;;visible;;;/61137;3,00
#61136;PPMD3997-ASB;Schwalbe, AnhÃ¤nger (Sale);24x20mm;SALE;;visible;;347;/61136;5,50
#61135;PPMD3996-ASB;Elefant Massiv, AnhÃ¤nger (Sale);ca. 18mm;SALE;;visible;;1,347;/61135;15,00
#61133;PP3183;Anker mit RingÃ¶se;HÃ¶he 8mm;;;visible;;;/61133;3,00
#61132;PP3173-GP;Blume mit Schlaufe;17x17mm;;;visible;;;/61132;7,00
#61131;PP2545-U;Buchstabe U glÃ¤nzend mit RingÃ¶se;HÃ¶he ca.8mm;;;visible;;;/61131;4,25
#61130;PP1272;Kreuz mit Schlaufe;HÃ¶he ca. 15mm;;;visible;;321;/61130;4,75
#61129;ES866I-OPAL,GP;Opalstecker;Ã¸8mm;;;visible;;223;/61129;16,50
#61127;ES1136ST;Erdbeere;HÃ¶he 13mm;NEW;;visible;;;/61127;4,75
#61125;ES1007-BLAUER,OPAL;Stern mit Opal;HÃ¶he 8mm;NEW;;visible;;223;/61125;6,50
#61123;ES723ST;Erdbeere;HÃ¶he ca.14mm;;;visible;;;/61123;7,50
#61122;OR6017-GP;Creole diamantiert;20x2mm;;;visible;;;/61122;8,50
#61121;OR6017;Creole diamantiert;20x2mm;;;visible;;;/61121;7,50
#61120;OR6016GP;Creole diamantiert;15x2mm;;;visible;;;/61120;7,50
#61119;OR6016;Creole diamantiert;15x2mm;;;visible;;;/61119;6,50
#61118;EP2629;Anker Ohrstecker;ca. 7mm;NEW;2023. 04. 28.;visible;;;/61118;4,75
#61117;EP2627-OXI;Seestern oxidiert;HÃ¶he ca. 10mm;NEW;2023. 04. 28.;visible;;;/61117;5,50
#61116;EP2627;Seestern;HÃ¶he ca. 10mm;NEW;2023. 04. 28.;visible;;;/61116;5,50
#61115;EP2619;Anker;HÃ¶he 8mm;NEW;2023. 04. 28.;visible;;;/61115;4,75
#61114;EP2618-GP;Pendulum;12x10mm;NEW;2023. 04. 28.;visible;;319;/61114;7,00
#61113;EP2618;Pendulum;12x10mm;NEW;2023. 04. 28.;visible;;319;/61113;6,00
#61111;EP2593ST;Kreis diamantiert;Ã¸5mm;;;visible;;319;/61111;3,75
#61110;EP2591ST-GP;Hexagon diamantiert;Ã¸4mm;SOLD OUT;;hidden;;319;/61110;4,00
#61108;EP-2516;Seepferd;ca. 10mm;;;visible;;;/61108;6,25
#61107;EP2445;Garnele;HÃ¶he: ca. 11mm;;;visible;;;/61107;5,25
#61106;EP2408-GP;Ohrstecker Blume;11x11mm;SOLD OUT;;hidden;;;/61106;7,00
#61105;EP2302;Vogel;ca.8x6mm;;;visible;;217;/61105;5,25
#61104;EP2090;Seepferdchen;HÃ¶he: ca.9mm;;;visible;;;/61104;5,00
#61102;EP1793-SP,GP,PKGP;Stern tricolor;HÃ¶he: ca.10mm;;;visible;;;/61102;11,00
#61101;EP1793;Stern;HÃ¶he: ca.10mm;;;visible;;;/61101;4,50
#61100;EP1792;Stern;HÃ¶he: ca.11mm;;;visible;;;/61100;5,50
#61099;EP1791-SP,GP,PKGP;Stern tricolor;HÃ¶he: ca.13mm;;;visible;;;/61099;11,00
#61098;EP1791;Stern;HÃ¶he: ca.13mm;;;visible;;;/61098;5,00
#61096;EP1725;Peace, Frieden, Herz;Ã˜: ca.14mm;;;visible;;;/61096;4,00
#61095;EP1163;Cobra;HÃ¶he: ca.15mm;;;visible;;;/61095;4,50
#61094;EP1113;Fliege;HÃ¶he: ca.6mm;;;visible;;;/61094;5,00
#61093;EP0991;Muschel;;;;visible;;;/61093;4,50
#61092;EHS23MIX;Klappkreole orange;19mm;;;visible;;;/61092;19,00
#61091;EHS23;Klappkreole rosa;19mm;;;visible;;;/61091;19,00
#61090;EH183;Zopfmuster Klappkreole;Ã¸ca.15mm;;;visible;;;/61090;15,75
#61089;EH180-G;Klappkreole;ca. 13x15mm;;;visible;;;/61089;13,50
#61088;EH178;Klappkreole;HÃ¶he ca. 17mm;;;visible;;;/61088;14,50
#61087;EH166-OXI;Klappkreole;Ã¸ ca.16mm;;;visible;;;/61087;15,50
#61086;EH166;Klappkreole;Ã¸ ca.16mm;;;visible;;;/61086;15,50
#61085;EH162;Igeldesign;ca.6x12mm;;;visible;;;/61085;23,75
#61084;ESI-7,MONDSTEIN;Mondsteinstecker rund;Ã¸ 7mm;;;visible;;;/61084;5,75
#61083;ESI-9,GRANAT;Granatstecker rund;Ã¸ 7mm;;;visible;;;/61083;5,75
#61082;ESI-6,PERIDOT;Peridotstecker oval;9x6mm;;;visible;;;/61082;6,50
#61081;ESI-4,LABRADORIT;Labradoritstecker oval;9x6mm;;;visible;;;/61081;6,50
#61080;ESI-8,LABRADORIT;Labradoritstecker rund;Ã¸ 7mm;;;visible;;390;/61080;5,75
#61079;ESI-10,PERIDOT;Peridotstecker rund;Ã¸ 7mm;;;visible;;;/61079;5,75
#61078;ESI-3,MONDSTEIN;Mondsteinstecker oval;6x9mm;;;visible;;;/61078;6,50
#61077;ESI-5,GRANAT;Granatstecker oval;9x6mm;;;visible;;;/61077;6,50
#61076;ES1132ST,OPAL;Opalkugel;Ã¸3mm;;;visible;;223;/61076;4,50
#61075;ES1132ST,BAUER,OPAL;Opalkugel;Ã¸3mm;;;visible;;223;/61075;4,50
#61074;ES1131ST,OPAL;Opalkugel;Ã¸2,5mm;;;visible;;223;/61074;4,00
#61073;ES1131ST,BLAUER,OPAL;Opalkugel;Ã¸2,5mm;;;visible;;223;/61073;4,00
#61072;OR-10082;Kreise;ca. 29mm;;;visible;;319;/61072;10,50
#61071;EP-2596ST;Kreuz diamantiert;ca. 10mm;NEW;2023. 03. 31.;visible;;321;/61071;4,50
#61068;EP1792,SP,GP,PKGP;Sterne tricolor;;;;visible;;;/61068;11,00
#61067;RP1385;Kettenring;52,54,56,58,60,62,64;NEW;;visible;;;/61067;8,50
#61066;ES1133ST,OPAL;Opalkugel;Ã¸5mm;;;visible;;223;/61066;9,25
#61065;ES1133ST,BLAUER,OPAL;Opalkugel;Ã¸5mm;;;visible;;223;/61065;9,25
#61064;OR-10186-ASB;Antique Silver Brushed Spirale;Ã¸23mm;;;visible;;;/61064;21,50
#61063;EP-2617;Wunderbare See;Ã¸21mm;NEW;2023. 03. 31.;visible;;;/61063;18,50
#61059;EP-2601;Weisheitszeichen;Ã¸24mm;SALE;;visible;;303;/61059;10,00
#61056;EP-971.JPEG;Sterncreole massiv;ca. 22mm;;;visible;;;/61056;12,50
#61055;EP1974-GP.JPEG;Blumenstecker;8x8mm;;;visible;;;/61055;6,50
#61054;EP-2331,GP.JPEG;Halbcreole mit Stern;14 mm;;;visible;;;/61054;8,50
#61053;EP-2331.JPEG;Creole mit Stern;14 mm;;;visible;;;/61053;7,00
#61052;OR-10083.JPEG;Herz und Kugelherz;ca.23 mm;;;visible;;;/61052;10,50
#61049;EP-2476.JPEG;Nordstern;10x12mm;;;visible;;;/61049;6,00
#61047;PP3170;Flotter KÃ¤fer Lebkuchen mit Schlaufe;18x18 mm;;;visible;;314;/61047;12,75
#61046;PP3168;Spatzl Lebkuchen mit Schlaufe;18x18 mm;;;visible;;314;/61046;12,75
#61045;PP3163;Herzerl Lebkuchen mit Schlaufe;22 mm;;;visible;;314;/61045;12,75
#61044;PPEN040-LB;Engerl Lebkuchen mit Schlaufen;18x18 mm;NEW;;visible;;314;/61044;14,50
#61043;PPEN041-LB;Spatzl Lebkuchen mit Schlaufe;13x13 mm;NEW;;visible;;314;/61043;8,50
#61042;PPEN039-LB;Engerl Lebkuchen mit Schlaufe;12x12 mm;NEW;;visible;;314;/61042;8,50
#61040;PPEN044-R;Flotter KÃ¤fer Lebkuchen mit Schlaufe;22 mm;NEW;;visible;;314;/61040;14,50
#61039;PPEN042-R;Spatzl Lebkuchen mit Schlaufe;18x18 mm;NEW;;visible;;314;/61039;14,50
#61038;PPEN037-R;Herzerl Lebkuchen mit Schlaufe;22 mm;NEW;;visible;;314;/61038;14,50
#61037;PPEN043-R;Flotter Kaefer Lebkuchen mit Schlaufe;13x13 mm;NEW;;visible;;314;/61037;8,50
#61028;PP3183A;Anker mit fester Ã–se;HÃ¶he 8mm;;;visible;;189;/61028;3,00
#61027;BP-B,11962,ASB;Armband mit Anker;16,5+3cm;;;visible;;22,27,6;/61027;23,50
#61026;BP-B,11961,ASB;Armband mit Kreuz;16,5+3cm;;;visible;;22,27,321,6;/61026;23,50
#61024;BP-B,11959,ASB;Armband mit Steuerrad;16,5 + 3cm;;;visible;;22,27,6;/61024;23,50
#61023;ES1134-BALUER-OPAL;Segelboot Stecker mit Blauopal;Ã¸8mm;NEW;2023. 07. 15.;visible;;190,223;/61023;6,75
#61022;PP3199-GP;AnhÃ¤nger Filigran mit Schlaufe, Goldplattiert (Set);Ã¸19mm;;;visible;;329;/61022;6,75
#61021;PP3199;AnhÃ¤nger Filigran mit Schlaufe (Set);Ã¸: 19mm;;;visible;;329;/61021;5,50
#61020;EP2621-GP;Steuerrad Stecker;Ã¸7mm;NEW;2023. 03. 31.;visible;;;/61020;5,50
#61019;EP1852-GP;Seil Creole;35mm;;;visible;;;/61019;15,50
#61018;PS1304-BLAUEROPAL;Antikstil AnhÃ¤nger mir Blauopal;Ã¸13mm;;;visible;;223;/61018;8,50
#61017;PS1304-BALUEROPAL;Antikstil AnhÃ¤nger mit Blauopal;Ã¸13mm;;;visible;;223;/61017;7,50
#61016;NP853;Collier mit Kugeln;36-45cm;;;visible;;;/61016;17,75
#61015;BPB12030-GP;Armband 3reihig;16,5+3cm;;;visible;;22,27,6;/61015;12,50
#61014;BPB12030-GP,BEISPIEL;Armband 3reihig;16,5+3cm;;;visible;;22,27,6;/61014;12,50
#61013;NP-C,10755,GP;Collier 3reihig;40+5cm;;;visible;;;/61013;26,50
#61012;NP-C,10755;Collier 3reihig;40+5cm;;;visible;;;/61012;24,50
#61011;BPB12030-BEISPIEL;Armband 3reihig;16,5+3cm;;;visible;;22,27,6;/61011;11,50
#61010;BP-B,12030;Armband 3reihig;16,5+3cm;;;visible;;22,27,6;/61010;11,50
#61009;BS346-PERLMUTT;Armband mit beidseitiger Perlmuttblume;16,5+3cm;;;visible;;22,27,6;/61009;14,25
#61008;BS346-GP-PERLMUTT;Armband mit beidseitiger Perlmuttblume;16,5+3cm;;;visible;;22,27,6;/61008;18,25
#61007;BS346BEISPIEL;Armband mit beidseitiger Perlmuttblume;;;;visible;;22,27,6;/61007;18,25
#61006;RSN27-ONYX;Ovale Stein, filigran;52,54,56,58,60,61;SALE;;visible;;306;/61006;9,00
#61005;PS1310-PERLMUTT;Perlmuttblume mit Schlaufe;HÃ¶he 14mm;;;visible;;;/61005;9,50
#61004;PS1310-GP,PERLMUTT;Perlmuttblume mit Schlaufe;HÃ¶he 14mm;;;visible;;;/61004;11,50
#61003;PS1306-LABRADORIT;AnhÃ¤nger mit facettiertem Labradorit;Ã¸ ca.8mm;;;visible;;;/61003;8,50
#61002;PS1306-GRUNACHAT;Facettiert;Ã¸8mm;NEW;;visible;;;/61002;8,50
#61001;PS1306-GP,LABRADORIT;AnhÃ¤nger goldplattiert mit facettiertem Labradorit;Ã¸ ca. 8mm;;;visible;;;/61001;9,50
#61000;PS1306-GP,GRUENACHAT;Facettiert;Ã¸8mm;NEW;;visible;;;/61000;9,50
#60999;PS1304-LAPIS;AnhÃ¤nger antikstil Lapis;Ã¸13mm;NEW;;visible;;;/60999;7,50
#60998;PS1304-GP,LAPIS;AnhÃ¤nger antikstil mit Lapis;;NEW;;visible;;;/60998;8,50
#60997;PP3200;Pfote, Glanz, AnhÃ¤nger mit Schlaufe (Set);HÃ¶he: ca.12mm;NEW;;visible;;347;/60997;4,50
#60996;PP3196;Delfin im Herzen mit Schlaufe;HÃ¶he 11mm;;;visible;;;/60996;6,00
#60995;ES1138-MONDSTEIN;Facettiert;Ã¸8mm;NEW;;visible;;;/60995;15,50
#60994;ES1138-LABRADORIT;Facettiert;Ã¸8mm;NEW;;visible;;;/60994;15,50
#60993;ES1138-GP,MONDSTEIN;Facettiert;Ã¸8mm;NEW;;visible;;;/60993;16,75
#60992;ES1138-GP,LABRADORIT;Facettiert;Ã¸8mm;NEW;;visible;;;/60992;16,75
#60991;ES728-OPAL;Opal Stecker;6mm;NEW;;visible;;223;/60991;8,50
#60990;ES728-BLAUER,OPAL;Blauer Opal Stecker;6mm;NEW;;visible;;223;/60990;8,50
#60989;ES727-OPAL;Opal Stecker;4mm;;;visible;;223;/60989;6,75
#60988;ES727-BLAUER,OPAL;Blauer Opal Stecker;4mm;;;visible;;223;/60988;6,75
#60987;ES725-OPAL;Opal Stecker;3mm;NEW;;visible;;223;/60987;5,50
#60986;ES725-BLAUER,OPAL;Blauer Opal Stecker;3mm;NEW;;visible;;223;/60986;5,50
#60985;EP2638;Buddha im Kreis;Ã¸9mm;;;visible;;321;/60985;5,00
#60984;EP2637;Halbcreole Buddha;Ã¸9mm;;;visible;;321;/60984;8,00
#60983;EP2633-M;Navette Ohrstecker matt;12mm;;;visible;;319;/60983;5,25
#60982;EP2633-GEB;Navette Ohrstecker;12 mm;;;visible;;319;/60982;5,25
#60981;EP2633;Navette Ohrstecker;12mm;;;visible;;319;/60981;5,25
#60980;EP2630;MÃ¶we Ohrstecker;11x4mm;NEW;2023. 03. 31.;visible;;;/60980;4,75
#60978;EP2626-OXI;Seestern Ohrstecker;HÃ¶he 8mm;NEW;2023. 04. 21.;visible;;;/60978;4,25
#60977;EP2626;Seestern Ohrstecker;HÃ¶he 8mm;NEW;2023. 04. 28.;visible;;;/60977;4,25
#60976;EP2623-GP;Muschel Ohrstecker;HÃ¶he 7mm;NEW;2023. 03. 31.;visible;;;/60976;6,00
#60975;EP2623;Muschel Ohrstecker;HÃ¶he 7mm;NEW;2023. 03. 31.;visible;;;/60975;5,00
#60974;EP2622;Welle Ohrstecker;4x10mm;NEW;2023. 03. 31.;visible;;;/60974;4,25
#60973;EP2621;Steuerrad Ohrstecker;Ã¸7mm;NEW;2023. 03. 31.;visible;;;/60973;4,75
#60972;EH184;Klappcreole;15x6mm;;;visible;;;/60972;16,75
#60971;BS350-PERLMUTT;Kugelarmband mit Perlmuttblume;62 Kugeln Ã¡ ca. 3mm, elastisch;;;visible;;22,27,6;/60971;14,00
#60970;BS350-ONYX;Kugelarmband mit Onyxblume;62 Kugeln Ã¡ ca. 3mm, elastisch;;;visible;;22,27,6;/60970;13,50
#60968;EP2540-GP;WÃ¼rfel;4mm;;;visible;;319;/60968;5,75
#60967;NS-C,10623;Kette Mit Kleeblatt und Stein;38+5cm;;;visible;;;/60967;10,50
#60966;NS-C,10622;Kette mit Stern und Stein;38+5cm;;;visible;;;/60966;10,50
#60962;NP871;beidseitig tragbar glanz/gebÃ¼rstet;42+3cm;NEW;2023. 03. 31.;visible;;;/60962;12,50
#60961;NP864ST;Kette mit diamantierten PlÃ¤ttchen;36-43cm;;;visible;;319;/60961;17,75
#60959;NP854;Kette mit gebÃ¼rsteten Tropfen;36-43cm;NEW;2023. 03. 31.;visible;;;/60959;16,50
#60957;BSI-2-Mondstein;Armband mit 9 ovalen Mondsteinen;16,5+3cm;;;visible;;22,27,6;/60957;24,50
#60956;BS-B,12004-GP;Stern;16,5+3cm;;;visible;;22,27,6;/60956;14,50
#60955;BS-B,12004;Armband mit Sternen und Stein;16,5+3cm;;;visible;;22,27,6;/60955;12,50
#60954;BS-B,11937;Armband mit Sternen und Steinen;15,5+3cm;;;visible;;22,27,6;/60954;14,50
#60953;BP-SCH,976;Armband dreireihig;Freesize dehnbar;;;visible;;22,27,6;/60953;29,50
#60952;BP-B,11962;Armband mit Anker;16,5+3cm;;;visible;;22,27,6;/60952;22,50
#60951;NS152-GP;Collier mit Nordsternen und Stein;42+3cm;;;visible;;;/60951;22,50
#60950;NS-C,10622,GP;Ankerkette mit Stern und Stein;38+5cm;;;visible;;;/60950;12,50
#60949;NS-C,10623-GP;Ankerkette mit Kleeblatt und Stein;38+5cm;;;visible;;;/60949;12,50
#60947;NS157-GP;Collier mit beidseitigen Perlmuttblumen;42+3cm;;;visible;;;/60947;33,50
#60946;NP-C-10558-GP;Collier mit PlÃ¤ttchen, Goldplattiert;40+5cm;SOLD OUT;;hidden;;;/60946;16,75
#60944;NP-C,10697;Collier mit Kreisen und PlÃ¤ttchen;40+5cm;BACK IN;;visible;;;/60944;24,50
#60940;BS347-GP;Armband mit beidseitigen Perlmuttblumen;16,5+3cm;;;visible;;22,27,6;/60940;25,50
#60939;BS347;Armband mit beidseitigen Perlmuttblumen;16,5+3cm;;;visible;;22,27,6;/60939;22,50
#60938;BP-B,11978;Armband 4reihig;16,5 + 3cm;;;visible;;22,27,6;/60938;10,50
#60936;BP-B,11979,GP;Armband 4reihig;16,5+3cm;;;visible;;22,27,6;/60936;9,50
#60934;BP-B,11979;Armband 4reihig;16,5+3cm;;;visible;;22,27,6;/60934;8,50
#60930;BP-B,12027-GP,BEISPIEL;Armband 4reihig;16,5+3cm;;;visible;;22,27,6;/60930;15,75
#60929;BP-B,12027-GP;Armband 4reihig;16,5+3cm;;;visible;;22,27,6;/60929;15,75
#60928;BP-B,12027-BEISPIEL;Armband 4reihig;16,5+3cm;;;visible;;22,27,6;/60928;14,50
#60927;BP-B,12027;Armband 4reihig;16,5+3cm;;;visible;;22,27,6;/60927;14,50
#60926;BP-B,11901;Armband mit PlÃ¤ttchen;15,5+3cm;SALE;;visible;;228,22,27,6;/60926;10,00
#60925;RP1383;Delfin im Herzen;52,54,56,58,60,62;;;visible;;;/60925;10,50
#60924;PS1308;Kreuz handgefasst mit Steinen und Schlaufe;21x15mm;;;visible;;321;/60924;7,75
#60923;PS1108B;Seestern mit Zirkonia und Schlaufe;ca. 15x15 mm;;;visible;;;/60923;10,25
#60921;PPMD3998-ASB;Antique Silver Brushed Delfin, AnhÃ¤nger mit Schlaufe (Sale);16x22mm;SALE;;visible;;347;/60921;7,50
#60920;PPMD3990-ASB;Antique Silver Brushed SchildkrÃ¶te, AnhÃ¤nger mit Schlaufe (Sale);22mm;SALE;;visible;;347;/60920;9,50
#60919;PP3201;Seepferd beidseitig mit Schlaufe;HÃ¶he 20mm;NEW;;visible;;347;/60919;6,00
#60918;PP3178;Kreis mit offener Welle, Glanz, AnhÃ¤nger mit Schlaufe (Set);Ã¸20mm;NEW;;visible;;323;/60918;5,75
#60917;PP2576-GP;Glaube-Liebe-Hoffnung = Kreuz-Herz-Anker mit FestÃ¶se, Goldplattiert;HÃ¶he 20mm;;;visible;;189;/60917;5,00
#60914;ES1135;Seepferd Ohrstecker mit grÃ¼nen Steinen;HÃ¶he 10mm;NEW;;visible;;;/60914;5,00
#60913;EP2632-GP;Runde Ohrringe mit KÃ¼gelchen;Ã¸20mm;NEW;2023. 03. 31.;visible;;;/60913;15,50
#60912;EP2632;Runde Ohrringe mit KÃ¼gelchen;Ã¸20mm;NEW;2023. 04. 21.;visible;;;/60912;12,75
#60911;EP2625;Anker Ohrstecker glÃ¤nzend;HÃ¶he 7mm;NEW;2023. 03. 31.;visible;;;/60911;3,75
#60910;EP2618-GEB;Pendulum Ohrstecker gebÃ¼rstet;12x10mm;;;visible;;319;/60910;6,00
#60909;EP2408;Ohrstecker Blume;11x11mm;;;visible;;;/60909;5,25
